"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Keskituulen nopeus [m/s]","Tuulen suunnan keskiarvo [°]"
"Kumlinge kirkonkylä","2022","6","23","10:00","9.5","213"
"Kumlinge kirkonkylä","2022","6","23","11:00","8.7","218"
"Kumlinge kirkonkylä","2022","6","23","12:00","6.4","213"
"Kumlinge kirkonkylä","2022","6","23","13:00","6.8","210"
"Kumlinge kirkonkylä","2022","6","23","14:00","5.9","210"
"Kumlinge kirkonkylä","2022","6","23","15:00","5","189"
"Kumlinge kirkonkylä","2022","6","23","16:00","4.7","190"
"Kumlinge kirkonkylä","2022","6","23","17:00","4.7","189"
"Kumlinge kirkonkylä","2022","6","23","18:00","4.9","190"
"Kumlinge kirkonkylä","2022","6","23","19:00","4.3","182"
"Kumlinge kirkonkylä","2022","6","23","20:00","4.2","177"
"Kumlinge kirkonkylä","2022","6","23","21:00","4.1","172"
"Kumlinge kirkonkylä","2022","6","23","22:00","3","170"
"Kumlinge kirkonkylä","2022","6","23","23:00","3.4","173"
"Kumlinge kirkonkylä","2022","6","24","00:00","3.1","170"
"Kumlinge kirkonkylä","2022","6","24","01:00","2.8","166"
"Kumlinge kirkonkylä","2022","6","24","02:00","3","158"
"Kumlinge kirkonkylä","2022","6","24","03:00","3.2","169"
"Kumlinge kirkonkylä","2022","6","24","04:00","3.3","191"
"Kumlinge kirkonkylä","2022","6","24","05:00","3.2","180"
"Kumlinge kirkonkylä","2022","6","24","06:00","3.8","180"
"Kumlinge kirkonkylä","2022","6","24","07:00","4.8","158"
"Kumlinge kirkonkylä","2022","6","24","08:00","4.8","163"
"Kumlinge kirkonkylä","2022","6","24","09:00","5.3","162"
"Kumlinge kirkonkylä","2022","6","24","10:00","6.6","168"
"Kumlinge kirkonkylä","2022","6","24","11:00","5.8","166"
"Kumlinge kirkonkylä","2022","6","24","12:00","5.6","163"
"Kumlinge kirkonkylä","2022","6","24","13:00","6.2","168"
"Kumlinge kirkonkylä","2022","6","24","14:00","5.6","164"
"Kumlinge kirkonkylä","2022","6","24","15:00","5.7","159"
"Kumlinge kirkonkylä","2022","6","24","16:00","5.5","160"
"Kumlinge kirkonkylä","2022","6","24","17:00","5","157"
"Kumlinge kirkonkylä","2022","6","24","18:00","4.6","159"
"Kumlinge kirkonkylä","2022","6","24","19:00","4.6","162"
"Kumlinge kirkonkylä","2022","6","24","20:00","3.6","170"
"Kumlinge kirkonkylä","2022","6","24","21:00","4.4","161"
"Kumlinge kirkonkylä","2022","6","24","22:00","4","156"
"Kumlinge kirkonkylä","2022","6","24","23:00","3.6","151"
"Kumlinge kirkonkylä","2022","6","25","00:00","3.6","158"
"Kumlinge kirkonkylä","2022","6","25","01:00","4.2","159"
"Kumlinge kirkonkylä","2022","6","25","02:00","4.1","154"
"Kumlinge kirkonkylä","2022","6","25","03:00","4.3","155"
"Kumlinge kirkonkylä","2022","6","25","04:00","4","167"
"Kumlinge kirkonkylä","2022","6","25","05:00","3.5","167"
"Kumlinge kirkonkylä","2022","6","25","06:00","3.5","160"
"Kumlinge kirkonkylä","2022","6","25","07:00","4.2","160"
"Kumlinge kirkonkylä","2022","6","25","08:00","4.3","165"
"Kumlinge kirkonkylä","2022","6","25","09:00","4.2","167"
"Kumlinge kirkonkylä","2022","6","25","10:00","4.3","163"
"Kumlinge kirkonkylä","2022","6","25","11:00","5.1","161"
"Kumlinge kirkonkylä","2022","6","25","12:00","5.5","158"
"Kumlinge kirkonkylä","2022","6","25","13:00","4.9","167"
"Kumlinge kirkonkylä","2022","6","25","14:00","4.8","163"
"Kumlinge kirkonkylä","2022","6","25","15:00","5.1","168"
"Kumlinge kirkonkylä","2022","6","25","16:00","4.4","162"
"Kumlinge kirkonkylä","2022","6","25","17:00","3.9","156"
"Kumlinge kirkonkylä","2022","6","25","18:00","4.1","155"
"Kumlinge kirkonkylä","2022","6","25","19:00","4","161"
"Kumlinge kirkonkylä","2022","6","25","20:00","3.4","161"
"Kumlinge kirkonkylä","2022","6","25","21:00","3.1","155"
"Kumlinge kirkonkylä","2022","6","25","22:00","3.5","153"
"Kumlinge kirkonkylä","2022","6","25","23:00","3.4","158"
"Kumlinge kirkonkylä","2022","6","26","00:00","3.5","161"
"Kumlinge kirkonkylä","2022","6","26","01:00","3.2","160"
"Kumlinge kirkonkylä","2022","6","26","02:00","3","154"
"Kumlinge kirkonkylä","2022","6","26","03:00","3","140"
"Kumlinge kirkonkylä","2022","6","26","04:00","2.1","139"
"Kumlinge kirkonkylä","2022","6","26","05:00","1.7","158"
"Kumlinge kirkonkylä","2022","6","26","06:00","2.2","168"
"Kumlinge kirkonkylä","2022","6","26","07:00","2.4","166"
"Kumlinge kirkonkylä","2022","6","26","08:00","3","166"
"Kumlinge kirkonkylä","2022","6","26","09:00","3.9","168"
"Kumlinge kirkonkylä","2022","6","26","10:00","4","166"
"Kumlinge kirkonkylä","2022","6","26","11:00","4.3","167"
"Kumlinge kirkonkylä","2022","6","26","12:00","4.5","165"
"Kumlinge kirkonkylä","2022","6","26","13:00","4.2","165"
"Kumlinge kirkonkylä","2022","6","26","14:00","4.3","169"
"Kumlinge kirkonkylä","2022","6","26","15:00","4.2","165"
"Kumlinge kirkonkylä","2022","6","26","16:00","4.7","162"
"Kumlinge kirkonkylä","2022","6","26","17:00","4.5","161"
"Kumlinge kirkonkylä","2022","6","26","18:00","3.8","160"
"Kumlinge kirkonkylä","2022","6","26","19:00","3.4","160"
"Kumlinge kirkonkylä","2022","6","26","20:00","3.2","161"
"Kumlinge kirkonkylä","2022","6","26","21:00","3.1","160"
"Kumlinge kirkonkylä","2022","6","26","22:00","3.5","163"
"Kumlinge kirkonkylä","2022","6","26","23:00","3","164"
"Kumlinge kirkonkylä","2022","6","27","00:00","2.6","167"
"Kumlinge kirkonkylä","2022","6","27","01:00","2.3","161"
"Kumlinge kirkonkylä","2022","6","27","02:00","3","145"
"Kumlinge kirkonkylä","2022","6","27","03:00","2.9","146"
"Kumlinge kirkonkylä","2022","6","27","04:00","2.5","151"
"Kumlinge kirkonkylä","2022","6","27","05:00","2","144"
"Kumlinge kirkonkylä","2022","6","27","06:00","2.2","125"
"Kumlinge kirkonkylä","2022","6","27","07:00","2.5","132"
"Kumlinge kirkonkylä","2022","6","27","08:00","3.7","127"
"Kumlinge kirkonkylä","2022","6","27","09:00","4.3","165"
"Kumlinge kirkonkylä","2022","6","27","10:00","4.6","170"
"Kumlinge kirkonkylä","2022","6","27","11:00","4.5","168"
"Kumlinge kirkonkylä","2022","6","27","12:00","4.4","163"
"Kumlinge kirkonkylä","2022","6","27","13:00","4.6","165"
"Kumlinge kirkonkylä","2022","6","27","14:00","4.2","168"
"Kumlinge kirkonkylä","2022","6","27","15:00","3.9","162"
"Kumlinge kirkonkylä","2022","6","27","16:00","3.5","165"
"Kumlinge kirkonkylä","2022","6","27","17:00","3.5","162"
"Kumlinge kirkonkylä","2022","6","27","18:00","3","149"
"Kumlinge kirkonkylä","2022","6","27","19:00","3.6","134"
"Kumlinge kirkonkylä","2022","6","27","20:00","3.7","137"
"Kumlinge kirkonkylä","2022","6","27","21:00","3.8","139"
"Kumlinge kirkonkylä","2022","6","27","22:00","3.6","133"
"Kumlinge kirkonkylä","2022","6","27","23:00","3.3","132"
"Kumlinge kirkonkylä","2022","6","28","00:00","3.5","125"
"Kumlinge kirkonkylä","2022","6","28","01:00","3.4","101"
"Kumlinge kirkonkylä","2022","6","28","02:00","3.3","106"
"Kumlinge kirkonkylä","2022","6","28","03:00","4.2","118"
"Kumlinge kirkonkylä","2022","6","28","04:00","2.9","129"
"Kumlinge kirkonkylä","2022","6","28","05:00","4.3","130"
"Kumlinge kirkonkylä","2022","6","28","06:00","4.8","129"
"Kumlinge kirkonkylä","2022","6","28","07:00","4.8","119"
"Kumlinge kirkonkylä","2022","6","28","08:00","5.2","139"
"Kumlinge kirkonkylä","2022","6","28","09:00","5.6","147"
"Kumlinge kirkonkylä","2022","6","28","10:00","4.9","143"
"Kumlinge kirkonkylä","2022","6","28","11:00","4.8","143"
"Kumlinge kirkonkylä","2022","6","28","12:00","5.3","143"
"Kumlinge kirkonkylä","2022","6","28","13:00","5","143"
"Kumlinge kirkonkylä","2022","6","28","14:00","5.3","145"
"Kumlinge kirkonkylä","2022","6","28","15:00","5.4","131"
"Kumlinge kirkonkylä","2022","6","28","16:00","5.4","142"
"Kumlinge kirkonkylä","2022","6","28","17:00","5.5","130"
"Kumlinge kirkonkylä","2022","6","28","18:00","5","128"
"Kumlinge kirkonkylä","2022","6","28","19:00","5.2","124"
"Kumlinge kirkonkylä","2022","6","28","20:00","4","131"
"Kumlinge kirkonkylä","2022","6","28","21:00","4.1","130"
"Kumlinge kirkonkylä","2022","6","28","22:00","4.6","134"
"Kumlinge kirkonkylä","2022","6","28","23:00","4.7","143"
"Kumlinge kirkonkylä","2022","6","29","00:00","4.7","137"
"Kumlinge kirkonkylä","2022","6","29","01:00","4.4","146"
"Kumlinge kirkonkylä","2022","6","29","02:00","4","126"
"Kumlinge kirkonkylä","2022","6","29","03:00","3.8","129"
"Kumlinge kirkonkylä","2022","6","29","04:00","3.3","128"
"Kumlinge kirkonkylä","2022","6","29","05:00","4.7","127"
"Kumlinge kirkonkylä","2022","6","29","06:00","5.1","139"
"Kumlinge kirkonkylä","2022","6","29","07:00","5.3","130"
"Kumlinge kirkonkylä","2022","6","29","08:00","5","146"
"Kumlinge kirkonkylä","2022","6","29","09:00","4","161"
"Kumlinge kirkonkylä","2022","6","29","10:00","4.5","155"
"Kumlinge kirkonkylä","2022","6","29","11:00","3","182"
"Kumlinge kirkonkylä","2022","6","29","12:00","5.4","156"
"Kumlinge kirkonkylä","2022","6","29","13:00","5.3","150"
"Kumlinge kirkonkylä","2022","6","29","14:00","4.5","157"
"Kumlinge kirkonkylä","2022","6","29","15:00","5.4","154"
"Kumlinge kirkonkylä","2022","6","29","16:00","3.3","159"
"Kumlinge kirkonkylä","2022","6","29","17:00","2","60"
"Kumlinge kirkonkylä","2022","6","29","18:00","3.8","111"
"Kumlinge kirkonkylä","2022","6","29","19:00","4.5","145"
"Kumlinge kirkonkylä","2022","6","29","20:00","3.6","133"
"Kumlinge kirkonkylä","2022","6","29","21:00","3.2","132"
"Kumlinge kirkonkylä","2022","6","29","22:00","3.6","138"
"Kumlinge kirkonkylä","2022","6","29","23:00","3","128"
"Kumlinge kirkonkylä","2022","6","30","00:00","1.2","122"
"Kumlinge kirkonkylä","2022","6","30","01:00","2.7","90"
"Kumlinge kirkonkylä","2022","6","30","02:00","2.4","98"
"Kumlinge kirkonkylä","2022","6","30","03:00","2.3","97"
"Kumlinge kirkonkylä","2022","6","30","04:00","3","88"
"Kumlinge kirkonkylä","2022","6","30","05:00","3.9","107"
"Kumlinge kirkonkylä","2022","6","30","06:00","4.6","118"
"Kumlinge kirkonkylä","2022","6","30","07:00","5.6","114"
"Kumlinge kirkonkylä","2022","6","30","08:00","6.1","119"
"Kumlinge kirkonkylä","2022","6","30","09:00","5.8","126"
"Kumlinge kirkonkylä","2022","6","30","10:00","6","120"
"Kumlinge kirkonkylä","2022","6","30","11:00","5.8","121"
"Kumlinge kirkonkylä","2022","6","30","12:00","6.3","129"
"Kumlinge kirkonkylä","2022","6","30","13:00","7.5","126"
"Kumlinge kirkonkylä","2022","6","30","14:00","7","126"
"Kumlinge kirkonkylä","2022","6","30","15:00","5.5","127"
"Kumlinge kirkonkylä","2022","6","30","16:00","5.9","137"
"Kumlinge kirkonkylä","2022","6","30","17:00","5.2","141"
"Kumlinge kirkonkylä","2022","6","30","18:00","5.5","125"
"Kumlinge kirkonkylä","2022","6","30","19:00","5.3","128"
"Kumlinge kirkonkylä","2022","6","30","20:00","5.4","121"
"Kumlinge kirkonkylä","2022","6","30","21:00","5.3","112"
"Kumlinge kirkonkylä","2022","6","30","22:00","4.9","114"
"Kumlinge kirkonkylä","2022","6","30","23:00","5.3","110"
"Kumlinge kirkonkylä","2022","7","1","00:00","5.1","101"
"Kumlinge kirkonkylä","2022","7","1","01:00","5.2","96"
"Kumlinge kirkonkylä","2022","7","1","02:00","4.6","94"
"Kumlinge kirkonkylä","2022","7","1","03:00","4.9","111"
"Kumlinge kirkonkylä","2022","7","1","04:00","4.9","106"
"Kumlinge kirkonkylä","2022","7","1","05:00","3.2","99"
"Kumlinge kirkonkylä","2022","7","1","06:00","4.5","99"
"Kumlinge kirkonkylä","2022","7","1","07:00","5.1","105"
"Kumlinge kirkonkylä","2022","7","1","08:00","6","109"
"Kumlinge kirkonkylä","2022","7","1","09:00","6.3","137"
"Kumlinge kirkonkylä","2022","7","1","10:00","6","139"
"Kumlinge kirkonkylä","2022","7","1","11:00","4.7","126"
"Kumlinge kirkonkylä","2022","7","1","12:00","4.6","117"
"Kumlinge kirkonkylä","2022","7","1","13:00","5.1","119"
"Kumlinge kirkonkylä","2022","7","1","14:00","6.7","135"
"Kumlinge kirkonkylä","2022","7","1","15:00","6.4","148"
"Kumlinge kirkonkylä","2022","7","1","16:00","6.5","162"
"Kumlinge kirkonkylä","2022","7","1","17:00","6","162"
"Kumlinge kirkonkylä","2022","7","1","18:00","5.8","169"
"Kumlinge kirkonkylä","2022","7","1","19:00","4.6","163"
"Kumlinge kirkonkylä","2022","7","1","20:00","3.3","150"
"Kumlinge kirkonkylä","2022","7","1","21:00","3.9","122"
"Kumlinge kirkonkylä","2022","7","1","22:00","4.7","127"
"Kumlinge kirkonkylä","2022","7","1","23:00","4.7","139"
"Kumlinge kirkonkylä","2022","7","2","00:00","5.4","145"
"Kumlinge kirkonkylä","2022","7","2","01:00","6","154"
"Kumlinge kirkonkylä","2022","7","2","02:00","5","153"
"Kumlinge kirkonkylä","2022","7","2","03:00","5","142"
"Kumlinge kirkonkylä","2022","7","2","04:00","5.6","137"
"Kumlinge kirkonkylä","2022","7","2","05:00","6.4","145"
"Kumlinge kirkonkylä","2022","7","2","06:00","6.3","160"
"Kumlinge kirkonkylä","2022","7","2","07:00","6.3","165"
"Kumlinge kirkonkylä","2022","7","2","08:00","5.9","167"
"Kumlinge kirkonkylä","2022","7","2","09:00","6.1","163"
"Kumlinge kirkonkylä","2022","7","2","10:00","6.7","162"
"Kumlinge kirkonkylä","2022","7","2","11:00","7.2","168"
"Kumlinge kirkonkylä","2022","7","2","12:00","7.3","175"
"Kumlinge kirkonkylä","2022","7","2","13:00","7.7","174"
"Kumlinge kirkonkylä","2022","7","2","14:00","8.1","181"
"Kumlinge kirkonkylä","2022","7","2","15:00","6.9","188"
"Kumlinge kirkonkylä","2022","7","2","16:00","5.2","204"
"Kumlinge kirkonkylä","2022","7","2","17:00","5.2","212"
"Kumlinge kirkonkylä","2022","7","2","18:00","5.2","228"
"Kumlinge kirkonkylä","2022","7","2","19:00","5.1","237"
"Kumlinge kirkonkylä","2022","7","2","20:00","4.1","226"
"Kumlinge kirkonkylä","2022","7","2","21:00","4","221"
"Kumlinge kirkonkylä","2022","7","2","22:00","3.9","228"
"Kumlinge kirkonkylä","2022","7","2","23:00","4.8","246"
"Kumlinge kirkonkylä","2022","7","3","00:00","4.8","249"
"Kumlinge kirkonkylä","2022","7","3","01:00","5.3","255"
"Kumlinge kirkonkylä","2022","7","3","02:00","5.2","254"
"Kumlinge kirkonkylä","2022","7","3","03:00","4.8","254"
"Kumlinge kirkonkylä","2022","7","3","04:00","5.3","254"
"Kumlinge kirkonkylä","2022","7","3","05:00","5.3","261"
"Kumlinge kirkonkylä","2022","7","3","06:00","4.2","258"
"Kumlinge kirkonkylä","2022","7","3","07:00","3.7","247"
"Kumlinge kirkonkylä","2022","7","3","08:00","4.2","240"
"Kumlinge kirkonkylä","2022","7","3","09:00","3.7","235"
"Kumlinge kirkonkylä","2022","7","3","10:00","4.3","226"
"Kumlinge kirkonkylä","2022","7","3","11:00","5.2","221"
"Kumlinge kirkonkylä","2022","7","3","12:00","6.4","221"
"Kumlinge kirkonkylä","2022","7","3","13:00","5.7","211"
"Kumlinge kirkonkylä","2022","7","3","14:00","6.3","216"
"Kumlinge kirkonkylä","2022","7","3","15:00","6.6","231"
"Kumlinge kirkonkylä","2022","7","3","16:00","6.4","221"
"Kumlinge kirkonkylä","2022","7","3","17:00","6.6","220"
"Kumlinge kirkonkylä","2022","7","3","18:00","4.1","213"
"Kumlinge kirkonkylä","2022","7","3","19:00","3.5","204"
"Kumlinge kirkonkylä","2022","7","3","20:00","3","191"
"Kumlinge kirkonkylä","2022","7","3","21:00","3.2","195"
"Kumlinge kirkonkylä","2022","7","3","22:00","3.2","211"
"Kumlinge kirkonkylä","2022","7","3","23:00","3.1","195"
"Kumlinge kirkonkylä","2022","7","4","00:00","3.4","191"
"Kumlinge kirkonkylä","2022","7","4","01:00","3.2","191"
"Kumlinge kirkonkylä","2022","7","4","02:00","2.4","190"
"Kumlinge kirkonkylä","2022","7","4","03:00","2.7","176"
"Kumlinge kirkonkylä","2022","7","4","04:00","3.2","175"
"Kumlinge kirkonkylä","2022","7","4","05:00","4","166"
"Kumlinge kirkonkylä","2022","7","4","06:00","5.3","164"
"Kumlinge kirkonkylä","2022","7","4","07:00","5.8","170"
"Kumlinge kirkonkylä","2022","7","4","08:00","5.9","167"
"Kumlinge kirkonkylä","2022","7","4","09:00","5.9","167"
"Kumlinge kirkonkylä","2022","7","4","10:00","6.1","166"
"Kumlinge kirkonkylä","2022","7","4","11:00","7.5","147"
"Kumlinge kirkonkylä","2022","7","4","12:00","7.1","146"
"Kumlinge kirkonkylä","2022","7","4","13:00","7.1","154"
"Kumlinge kirkonkylä","2022","7","4","14:00","7.9","172"
"Kumlinge kirkonkylä","2022","7","4","15:00","6.9","173"
"Kumlinge kirkonkylä","2022","7","4","16:00","6.1","179"
"Kumlinge kirkonkylä","2022","7","4","17:00","6.3","182"
"Kumlinge kirkonkylä","2022","7","4","18:00","6","180"
"Kumlinge kirkonkylä","2022","7","4","19:00","5.5","192"
"Kumlinge kirkonkylä","2022","7","4","20:00","4.6","196"
"Kumlinge kirkonkylä","2022","7","4","21:00","4.5","184"
"Kumlinge kirkonkylä","2022","7","4","22:00","4.7","181"
"Kumlinge kirkonkylä","2022","7","4","23:00","3.9","194"
"Kumlinge kirkonkylä","2022","7","5","00:00","3.8","212"
"Kumlinge kirkonkylä","2022","7","5","01:00","5","249"
"Kumlinge kirkonkylä","2022","7","5","02:00","3.8","248"
"Kumlinge kirkonkylä","2022","7","5","03:00","4.8","248"
"Kumlinge kirkonkylä","2022","7","5","04:00","4.3","256"
"Kumlinge kirkonkylä","2022","7","5","05:00","3.7","262"
"Kumlinge kirkonkylä","2022","7","5","06:00","4.5","241"
"Kumlinge kirkonkylä","2022","7","5","07:00","5.6","237"
"Kumlinge kirkonkylä","2022","7","5","08:00","6.5","223"
"Kumlinge kirkonkylä","2022","7","5","09:00","7.6","219"
"Kumlinge kirkonkylä","2022","7","5","10:00","8.3","221"
"Kumlinge kirkonkylä","2022","7","5","11:00","9","219"
"Kumlinge kirkonkylä","2022","7","5","12:00","8.8","220"
"Kumlinge kirkonkylä","2022","7","5","13:00","8.5","227"
"Kumlinge kirkonkylä","2022","7","5","14:00","8.9","221"
"Kumlinge kirkonkylä","2022","7","5","15:00","9.3","218"
"Kumlinge kirkonkylä","2022","7","5","16:00","9.8","217"
"Kumlinge kirkonkylä","2022","7","5","17:00","9.5","216"
"Kumlinge kirkonkylä","2022","7","5","18:00","9.3","217"
"Kumlinge kirkonkylä","2022","7","5","19:00","7.6","216"
"Kumlinge kirkonkylä","2022","7","5","20:00","6.8","215"
"Kumlinge kirkonkylä","2022","7","5","21:00","6.1","220"
"Kumlinge kirkonkylä","2022","7","5","22:00","6.4","226"
"Kumlinge kirkonkylä","2022","7","5","23:00","5.2","231"
"Kumlinge kirkonkylä","2022","7","6","00:00","5.2","225"
"Kumlinge kirkonkylä","2022","7","6","01:00","5.9","244"
"Kumlinge kirkonkylä","2022","7","6","02:00","5.8","243"
"Kumlinge kirkonkylä","2022","7","6","03:00","5.1","239"
"Kumlinge kirkonkylä","2022","7","6","04:00","5.3","236"
"Kumlinge kirkonkylä","2022","7","6","05:00","5.8","217"
"Kumlinge kirkonkylä","2022","7","6","06:00","6","225"
"Kumlinge kirkonkylä","2022","7","6","07:00","6.7","216"
"Kumlinge kirkonkylä","2022","7","6","08:00","7.1","225"
"Kumlinge kirkonkylä","2022","7","6","09:00","7.8","218"
"Kumlinge kirkonkylä","2022","7","6","10:00","6.9","218"
"Kumlinge kirkonkylä","2022","7","6","11:00","5.7","214"
"Kumlinge kirkonkylä","2022","7","6","12:00","6","246"
"Kumlinge kirkonkylä","2022","7","6","13:00","2.4","300"
"Kumlinge kirkonkylä","2022","7","6","14:00","1.4","200"
"Kumlinge kirkonkylä","2022","7","6","15:00","1.9","252"
"Kumlinge kirkonkylä","2022","7","6","16:00","2","163"
"Kumlinge kirkonkylä","2022","7","6","17:00","3.2","170"
"Kumlinge kirkonkylä","2022","7","6","18:00","2.8","176"
"Kumlinge kirkonkylä","2022","7","6","19:00","2.7","191"
"Kumlinge kirkonkylä","2022","7","6","20:00","3.4","213"
"Kumlinge kirkonkylä","2022","7","6","21:00","3.3","199"
"Kumlinge kirkonkylä","2022","7","6","22:00","3.2","206"
"Kumlinge kirkonkylä","2022","7","6","23:00","3.3","199"
"Kumlinge kirkonkylä","2022","7","7","00:00","3.7","199"
"Kumlinge kirkonkylä","2022","7","7","01:00","4.3","223"
"Kumlinge kirkonkylä","2022","7","7","02:00","5.7","247"
"Kumlinge kirkonkylä","2022","7","7","03:00","5.9","243"
"Kumlinge kirkonkylä","2022","7","7","04:00","5.8","237"
"Kumlinge kirkonkylä","2022","7","7","05:00","6.1","239"
"Kumlinge kirkonkylä","2022","7","7","06:00","5.6","243"
"Kumlinge kirkonkylä","2022","7","7","07:00","4.9","254"
"Kumlinge kirkonkylä","2022","7","7","08:00","4.1","274"
"Kumlinge kirkonkylä","2022","7","7","09:00","4.3","263"
"Kumlinge kirkonkylä","2022","7","7","10:00","4.8","240"
"Kumlinge kirkonkylä","2022","7","7","11:00","5.3","239"
"Kumlinge kirkonkylä","2022","7","7","12:00","4.6","278"
"Kumlinge kirkonkylä","2022","7","7","13:00","5.8","308"
"Kumlinge kirkonkylä","2022","7","7","14:00","4.9","307"
"Kumlinge kirkonkylä","2022","7","7","15:00","5.3","324"
"Kumlinge kirkonkylä","2022","7","7","16:00","5.1","324"
"Kumlinge kirkonkylä","2022","7","7","17:00","4.5","317"
"Kumlinge kirkonkylä","2022","7","7","18:00","3.4","313"
"Kumlinge kirkonkylä","2022","7","7","19:00","2.4","292"
"Kumlinge kirkonkylä","2022","7","7","20:00","1.9","245"
"Kumlinge kirkonkylä","2022","7","7","21:00","2","230"
"Kumlinge kirkonkylä","2022","7","7","22:00","2.5","209"
"Kumlinge kirkonkylä","2022","7","7","23:00","2.8","231"
"Kumlinge kirkonkylä","2022","7","8","00:00","3.5","258"
"Kumlinge kirkonkylä","2022","7","8","01:00","3.5","264"
"Kumlinge kirkonkylä","2022","7","8","02:00","4.4","269"
"Kumlinge kirkonkylä","2022","7","8","03:00","3.7","270"
"Kumlinge kirkonkylä","2022","7","8","04:00","3.3","334"
"Kumlinge kirkonkylä","2022","7","8","05:00","3.2","342"
"Kumlinge kirkonkylä","2022","7","8","06:00","4.2","336"
"Kumlinge kirkonkylä","2022","7","8","07:00","4.1","339"
"Kumlinge kirkonkylä","2022","7","8","08:00","4.1","342"
"Kumlinge kirkonkylä","2022","7","8","09:00","3.8","336"
"Kumlinge kirkonkylä","2022","7","8","10:00","4","333"
"Kumlinge kirkonkylä","2022","7","8","11:00","4.1","337"
"Kumlinge kirkonkylä","2022","7","8","12:00","4.6","340"
"Kumlinge kirkonkylä","2022","7","8","13:00","4.3","340"
"Kumlinge kirkonkylä","2022","7","8","14:00","4.4","335"
"Kumlinge kirkonkylä","2022","7","8","15:00","4.9","336"
"Kumlinge kirkonkylä","2022","7","8","16:00","4.6","332"
"Kumlinge kirkonkylä","2022","7","8","17:00","3.3","331"
"Kumlinge kirkonkylä","2022","7","8","18:00","2.3","317"
"Kumlinge kirkonkylä","2022","7","8","19:00","1.6","315"
"Kumlinge kirkonkylä","2022","7","8","20:00","1","268"
"Kumlinge kirkonkylä","2022","7","8","21:00","1","195"
"Kumlinge kirkonkylä","2022","7","8","22:00","1.8","198"
"Kumlinge kirkonkylä","2022","7","8","23:00","2.4","197"
"Kumlinge kirkonkylä","2022","7","9","00:00","2.5","175"
"Kumlinge kirkonkylä","2022","7","9","01:00","2.2","185"
"Kumlinge kirkonkylä","2022","7","9","02:00","2.8","180"
"Kumlinge kirkonkylä","2022","7","9","03:00","3.3","171"
"Kumlinge kirkonkylä","2022","7","9","04:00","4.5","169"
"Kumlinge kirkonkylä","2022","7","9","05:00","4.5","170"
"Kumlinge kirkonkylä","2022","7","9","06:00","5.4","181"
"Kumlinge kirkonkylä","2022","7","9","07:00","5","183"
"Kumlinge kirkonkylä","2022","7","9","08:00","5.5","168"
"Kumlinge kirkonkylä","2022","7","9","09:00","6.2","176"
"Kumlinge kirkonkylä","2022","7","9","10:00","6.6","178"
"Kumlinge kirkonkylä","2022","7","9","11:00","6.7","206"
"Kumlinge kirkonkylä","2022","7","9","12:00","6.4","218"
"Kumlinge kirkonkylä","2022","7","9","13:00","5.7","222"
"Kumlinge kirkonkylä","2022","7","9","14:00","6.3","330"
"Kumlinge kirkonkylä","2022","7","9","15:00","6.1","336"
"Kumlinge kirkonkylä","2022","7","9","16:00","4.7","349"
"Kumlinge kirkonkylä","2022","7","9","17:00","4.3","333"
"Kumlinge kirkonkylä","2022","7","9","18:00","4.1","312"
"Kumlinge kirkonkylä","2022","7","9","19:00","4.6","307"
"Kumlinge kirkonkylä","2022","7","9","20:00","5","295"
"Kumlinge kirkonkylä","2022","7","9","21:00","4.3","286"
"Kumlinge kirkonkylä","2022","7","9","22:00","3.9","273"
"Kumlinge kirkonkylä","2022","7","9","23:00","3.8","277"
"Kumlinge kirkonkylä","2022","7","10","00:00","3.6","278"
"Kumlinge kirkonkylä","2022","7","10","01:00","3.8","279"
"Kumlinge kirkonkylä","2022","7","10","02:00","3.2","272"
"Kumlinge kirkonkylä","2022","7","10","03:00","3.5","263"
"Kumlinge kirkonkylä","2022","7","10","04:00","3","276"
"Kumlinge kirkonkylä","2022","7","10","05:00","2.9","288"
"Kumlinge kirkonkylä","2022","7","10","06:00","2.7","286"
"Kumlinge kirkonkylä","2022","7","10","07:00","2.5","276"
"Kumlinge kirkonkylä","2022","7","10","08:00","2.6","272"
"Kumlinge kirkonkylä","2022","7","10","09:00","2.8","244"
"Kumlinge kirkonkylä","2022","7","10","10:00","3.3","313"
"Kumlinge kirkonkylä","2022","7","10","11:00","3.5","326"
"Kumlinge kirkonkylä","2022","7","10","12:00","4.2","329"
"Kumlinge kirkonkylä","2022","7","10","13:00","4.4","326"
"Kumlinge kirkonkylä","2022","7","10","14:00","4.7","336"
"Kumlinge kirkonkylä","2022","7","10","15:00","4.1","340"
"Kumlinge kirkonkylä","2022","7","10","16:00","4","325"
"Kumlinge kirkonkylä","2022","7","10","17:00","3.9","331"
"Kumlinge kirkonkylä","2022","7","10","18:00","3.5","347"
"Kumlinge kirkonkylä","2022","7","10","19:00","3","344"
"Kumlinge kirkonkylä","2022","7","10","20:00","2.8","344"
"Kumlinge kirkonkylä","2022","7","10","21:00","3.3","353"
"Kumlinge kirkonkylä","2022","7","10","22:00","3","2"
"Kumlinge kirkonkylä","2022","7","10","23:00","3.4","360"
"Kumlinge kirkonkylä","2022","7","11","00:00","3.7","356"
"Kumlinge kirkonkylä","2022","7","11","01:00","3.5","1"
"Kumlinge kirkonkylä","2022","7","11","02:00","3.8","354"
